122,6052113,4135581,10696885
123,6084543,4213857,8780486
124,5719232,5867566,8825300
125,5673019,4180270,8688773
126,5759311,4168883,8486511
127,6162082,4161013,8782322
128,5902065,7823399,9018572
129,5910500,4119389,8450092
130,5490184,3895836,8871046
131,5779062,4003975,8632629
132,5854190,4116535,8454330
133,5817657,4077680,8618980
134,5746370,3956308,8746075
135,5890117,4049937,9267902
136,5169298,3957115,8605185
137,5583645,4020605,8129474
138,5571899,4074210,8820108
139,5937969,3947604,8543656
140,5814579,3909606,8758624
141,5245441,3839500,8390361
142,5961658,4175827,8652619
143,5917474,4243534,8353499
144,5388050,3632670,8587651
145,5663659,3882638,8784270
146,5816412,4022787,8808625
147,5774517,3815746,8728063
148,5744795,3847009,8738515
149,6061698,3941396,8707490
150,6106537,3923469,9079724
151,6153194,3878497,9119226
152,5828965,4067908,8658537
153,5486352,3597493,8393021
154,5552290,2894300,8478231
155,5701813,2875717,8483388
156,6106624,4105482,9118332
157,6018055,5079154,9054703
158,5699625,4129242,8896832
159,5831309,4048421,8558158
160,5604408,3959862,8911122
161,5685894,4091800,8816616
162,5562729,4223133,8684527
163,5473615,3724629,8453427
164,5561618,4112723,8612059
165,5311178,3699393,8498177
166,5263088,3816037,8653391
167,5712206,3736538,8592963
168,5622913,3666213,8543698
169,5913766,3698042,8252581
170,5788205,3721270,9635354
171,5928864,3684095,8369098
172,5633135,3635529,8572116
173,5943219,3734820,8589978
174,5333748,3900272,8669209
175,5849821,3911472,8559145
176,5921781,3841612,8549449
177,5545830,3998458,8216230
178,5232175,3836068,8551379
179,5786111,3939603,8231731
180,5554525,3825143,8387009
181,5778324,3876419,8048096
182,5453262,3854531,8424294
183,6360160,3792195,8488214
184,5866209,3883524,8153167
185,5109408,3937948,8412879
186,5446596,4098638,8651642
187,5409985,4057376,8024398
188,5754057,4105926,8500011
189,5952230,3712663,8631624
190,5472414,3934553,8617251
191,5863643,4057015,8460842
192,5568437,4269996,8528120
193,5230698,4119063,8051987
194,5433107,4178467,8788826
195,5810696,3973267,8495446
196,6346077,3994814,8720208
197,5545669,3977636,8410968
198,6301398,4152699,8486576
199,6102222,4093163,8509699
200,6192845,3969036,9047297
201,5894829,4033150,8937499
202,6417355,4001549,9007013
203,6380252,8841871,9882498
204,6604866,4196816,9436085
205,6242596,4042442,8941695
206,5692970,3874071,8978614
207,6250218,4013715,8927233
208,6486813,3941578,8949816
209,5832367,4056380,8946551
210,5572079,4016871,9169535
211,6116559,3907930,8907151
212,6127466,4065885,9120321
213,6090822,3917928,9902929
214,6677921,3959619,9455757
215,6737389,3823915,9649039
216,6733095,3948320,9315531
217,6657508,3915194,9375266
218,6745087,3906258,9966123
219,6485959,3954222,9585961
220,6493731,3954879,9491804
221,6655907,3837884,9712570
222,6623380,3969752,9166248
223,6198594,3879592,9040974
224,6389537,3975654,9539907
225,6522856,3999755,9195593
226,6604248,3969320,9531626
227,6131035,4102161,9170472
228,6009958,3693952,9067906
229,5886602,3493205,8521975
230,4598362,1652146,8001300
231,4515821,1512425,7596772
232,5979923,7953067,8563028
233,5748016,3364092,8577940
234,5783140,3727093,9050018
235,5273903,5305797,8980966
236,6042900,3867396,8895887
237,5991439,3832343,8790818
238,5665760,3640079,9006992
239,6388509,4035419,8827109
240,5702035,3345237,8748234
241,5904188,4049596,8730425
242,6041278,3889232,9009743
243,6133253,4002174,9880323
244,6575056,3714265,9684601
245,6292583,3686598,9177022
246,5269176,1638048,8606709
247,5229359,1610747,8281357
248,6106518,3841645,8793965
249,5839504,3771641,8857511
250,6084276,3850095,9134654
251,6325293,3860453,8988619
252,5899517,3901206,8933220
253,6069151,3819009,8522517
254,5631333,3817137,8601510
255,6059305,3769708,8635325
256,5912857,4177831,8660506
257,5338331,4119288,8340057
258,5693997,4085129,8676620
259,5568718,3472126,8316143
260,5735121,4146765,8361478
261,5818610,3919634,8553859
262,5285829,3923212,8502303
263,5829251,3751890,8433201
264,5564605,3959809,8291327
265,5652633,3553453,8245180
266,5582304,3791058,7931591
267,5481886,2917805,7616484
268,4561744,1690532,6717800
269,4832156,1487362,6990345
270,4554882,1876051,7442300
271,5430999,3798243,8594707
272,6085053,4122235,8523423
273,5568334,3840602,8488772
274,6085585,3964237,8550335
275,5851242,3825025,8436412
276,5583876,4024182,8730602
277,5808106,3832842,8446724
278,7938142,3918704,8702563
279,5976702,3840071,8508293
280,6000524,3859532,8377536
281,5669569,3817724,8660285
282,5748060,3574949,8365955
283,18978740,3365513,8124880
284,4602370,2643485,7503961
285,4093334,1484175,6449999
286,4242923,1086679,6540048
287,4857018,2792843,7431003
288,5698419,2827039,7731497
289,5244708,2799304,7925208
290,5010593,2756951,7669529
291,5489533,2906732,7885173
292,5019076,2669393,7650961
293,5492729,2641780,8089802
294,5949295,3711148,8663443
295,6037915,3614275,8154987
296,13491768,4984878,8502434
297,5202737,2985997,7093214
298,4419988,1688453,6822775
299,4093708,1543817,6690699
300,4642759,2208649,7036493
301,5976601,3909541,12418817
302,5364836,3675810,7949908
303,4818412,2649615,7473926
304,5329521,2811686,7708879
305,4949345,2759068,7482422
306,5094508,2718596,8071062
307,5181371,2798250,10170565
308,4876746,2728790,7760197
309,5162913,2760382,7864555
310,5316736,2786298,7596240
311,6559572,2189207,6952378
312,4823017,1530696,7111607
313,4310023,1518103,6813778
314,4214387,2005134,7252301
315,5507490,3487365,8063760
316,5428706,3624602,8180666
317,5798220,3711860,8334007
318,5238317,3584013,8347257
319,5626194,7207056,8570527
320,5390486,3692988,8282608
321,5499536,4014371,8290284
322,5882976,3766617,8426496
323,5579574,3759883,7813696
324,5612925,3919373,8473409
325,5733564,3988360,8270915
326,5346488,3879054,8726424
327,5720369,3981336,8494044
328,5869825,3931623,8330086
329,5428159,4023739,8380195
330,5743717,3891219,8100554
331,5738400,3985111,8436691
332,5178130,3827610,7973094
333,5797870,3989113,8476801
334,5427647,3945030,8365721
335,5423638,3966717,8446743
336,5093898,3787453,8587745
337,5696833,3974013,8546395
338,5957815,4059417,8573732
339,5540368,3960764,8397941
340,6139902,4068489,11063880
341,5559465,3983129,8500274
342,5323807,4073299,8785368
343,5581102,4009726,7967558
344,5431831,4322396,8396751
345,5678493,4023204,8026642
346,5784794,3975920,8679835
347,5473005,4048872,8358977
348,5423114,3837894,8519499
349,5576449,4093870,8526957
350,5620005,3992158,8439524
351,5665678,4076571,8404794
352,5796103,4056589,9638712
353,5686631,3999708,8615701
354,5393088,3850634,8067929
355,5917930,3995872,8389358
356,6096503,4207781,8634954
357,5718781,4037168,9051313
358,6106449,4027996,8946261
359,5772543,4008393,8837546
360,6228904,4114723,8925080
361,6314819,4075073,8422724
362,6127737,4028649,8851247
363,6294135,3956156,8711553
364,5420007,1231945,7367679
365,5153073,1257929,7351533
366,4587017,1547119,7339892
367,4935009,1914437,7891143
368,5793119,3944687,14182737
369,6006775,4074136,8615384
370,6065301,3964612,8949411
371,5969436,3841760,8769840
372,6028299,3747393,8886308
373,6331711,3824961,8751598
374,6336619,3874725,8891741
375,6027177,3818757,8535016
376,6008392,4696568,9098777
377,6109690,3860059,8717442
378,5752352,3843810,8724329
379,7457033,4689851,11555657
380,5411805,3521354,7781574
381,5385296,3510540,7693498
382,5908424,3485877,8346161
383,5659067,3646274,7867830
384,4909202,4193009,8277535
385,5501953,3243056,8150610
386,7850063,3780321,7893879
387,5326688,3337644,8063516
388,5418341,3440573,8113142
389,5340804,3475952,8173719
390,5553847,3823764,8449248
391,6049798,3846359,8350465
392,5431969,3720903,7833070
393,5612861,3857379,8332083
394,5980346,3772364,8506733
395,5675278,3847400,8014352
396,5359752,2847338,7993367
397,5486634,2846175,7692611
398,5297695,2810397,8128901
399,5716268,3717889,8258978
400,5712882,3824983,8399366
401,6008483,3698672,8373750
402,5811129,3819941,8265815
403,5509675,3678974,8340034
404,5112100,3442300,7930481
405,5837332,3616968,8347416
406,5767012,3652806,8506621
407,5618854,4392571,8307110
408,5979726,3673284,8334298
409,5276909,4106817,8381443
410,4806604,2265805,7268982
411,4426039,1565051,6701850
412,5072627,3300303,7956978
413,5501965,3647460,8149336
414,5415700,3647374,8220688
415,5829394,3611140,8304073
416,5330872,3644104,8180747
417,5576433,3640008,8265198
418,5476353,3577181,8242065
419,5594120,3626251,8323462
420,5594372,3641354,8424583
421,5519229,3590794,8200547
422,5651861,3641313,8299505
423,5367765,3474100,7968399
424,5847337,3600967,8354971
425,5381093,3716927,8377039
426,5826418,3880527,8334257
427,5679931,3877086,8300695
428,5908060,3793748,8591189
429,5237351,4011487,8308881
430,5357288,3885852,8326884
431,5629217,4613830,8143585
432,5335505,3929954,8273160
433,5404061,3204616,7900009
434,5528661,2991343,8060350
435,5148745,2897939,7473334
436,5392355,3335258,7925214
437,5251043,2915938,7536848
438,6222580,2798651,7973976
439,5197719,7544249,7564339
440,5139190,2918034,7442637
441,5266718,2866245,7799873
442,4612240,2578609,7791811
443,6381855,3407965,7914020
444,5320479,3599086,8382707
445,5616495,3492712,8463892
446,5409995,3706644,8627734
447,5921667,3478161,8317908
448,5748442,3684426,8640506
449,5888882,3539205,8624293
450,5435183,3508152,8840883
451,5121957,3848337,9311409
452,5742172,3730822,8407084
453,5689055,3655750,8267914
454,8937371,3788552,8371918
455,5655220,3798786,8298493
456,5584449,3809087,8398257
457,5237604,3810120,8515572
458,5818551,3653788,8218298
459,12688276,3821647,8027831
460,5649313,3408795,8252993
461,5528939,3729447,8180759
462,5168761,3562473,7834445
463,5116905,3556932,8262033
464,5648030,3416738,8109265
465,5618972,3036872,8265722
466,5643606,3133151,8315814
467,5572116,3827873,8325325
468,5333679,3775238,7847408
469,5382212,3354059,8118492
470,4947714,3279670,9654650
471,5583383,3314047,8273088
472,5253735,3588916,7878920
473,5094478,3434975,8096031
474,5785070,3393970,8142070
475,5066533,3428789,7705785
476,4737143,3385160,7613787
477,5733254,3526825,8170510
478,5271134,3390643,7755652
479,5285011,3334936,8324728
480,5675989,3788517,8421974
481,5249553,3445278,8408030
482,5319294,3483759,8248520
483,5203010,3348729,8199824
484,5858292,3656876,8308434
485,5414574,3642217,8537158
486,5560859,3657595,8253183
487,5103564,3634772,8327930
488,5595711,3635747,7781990
489,5408701,4413329,8146860
490,5269923,3102540,8857605
491,4662527,2092569,7436457
492,4704060,2264428,7226167
493,5261032,3716373,7997138
494,5459271,3185284,8220982
495,5312972,3348032,7993576
496,5091406,3189676,7979906
497,5508894,3289612,8116688
498,5222019,3005676,8112013
499,4763083,3124447,7685293
500,5515505,3514711,7690653
501,5232952,3474739,8292971
502,5756642,3463578,8574012
503,5757128,4060466,8171165
504,5542770,3510518,7731093
505,5172565,3488558,8019365
506,4137976,1786492,7124900
507,4720969,1380041,6928641
508,4263925,1448427,6672186
509,3826909,1036663,6453014
510,4888256,1851742,7216473
511,5566781,3808584,8093080
512,5858210,3735834,8362155
513,5629206,3838383,8226744
514,5308090,3681283,8454045
515,5716533,3730023,8221642
516,5603860,3617539,8411325
517,5670334,3789905,8389456
518,7033485,3752245,8011292
519,5815866,3403757,8379354
520,5311268,3369039,8110427
521,5689949,3400435,8231788
522,5883542,3631921,8230088
523,5711904,3611228,8427757
524,5837540,3725219,8317420
525,5664927,3642230,9178617
526,6130628,3827179,9414053
527,6365216,3683053,9033030
528,6067369,3725089,9087409
529,6292391,3670604,9261918
530,5920881,5295887,9136891
531,5582349,3774394,9010300
532,6014150,3520846,8674942
533,6043745,3672602,8683555
534,5886108,3653023,8919745
535,5814526,3568987,8689846
536,7565064,3830575,8747594
537,5919714,3966837,8691407
538,5894509,3759449,8882439
539,5917002,3668189,8584249
540,8031780,3518661,9157728
541,6180396,3439443,9052233
542,5566300,3332294,9182287
543,6076969,3446219,8868118
544,7408941,3378588,9339811
545,6083947,3764198,9204304
546,6375375,3683351,9107706
547,6115428,4003559,9204526
548,6299138,3627172,9211752
549,5918603,3647083,9231959
550,6014463,3503833,9423281
551,6358283,3592832,9086781
552,6252039,3822088,9242230
553,6081393,3604161,8997733
554,6093298,3554385,9380051
555,6102363,3561244,9091788
556,5985303,3596045,9268255
557,5963743,3729770,9103817
558,5596413,3827112,8879250
559,7885890,2643693,8679807
560,5147581,3142308,8828202
561,5870818,3835551,8498944
562,5883218,3631631,8775325
563,5672691,3852031,8594744
564,5775805,3586117,8707388
565,5755356,3765066,8462387
566,5934565,3579449,8837225
567,5898610,3802217,8602429
568,5868972,3638976,8464947
569,5896360,4098514,8572524
570,5836182,3552145,8873953
571,5858009,3505072,8548156
572,5866090,3553057,8444330
573,5576610,3544617,8776570
574,6012135,3537033,8791988
575,5782649,3561543,8580409
576,5897140,3569919,8842002
577,5789762,3520298,8624662
578,6047786,3564074,9695439
579,5708670,3621228,8776945
580,5967765,3609103,8658845
581,5762637,3555665,8667738
582,5887046,3568775,8872395
583,8555725,3775299,8360839
584,6089033,4069102,8714764
585,5917730,3617825,10192401
586,5855144,3582396,8733342
587,5377789,3778318,8550874
588,5503066,3570806,8821803
589,5627877,3547361,8620193
590,5895837,3696731,8692032
591,5604527,3495132,8541452
592,5483175,3592788,8483229
593,5694033,3705918,8625748
594,5466614,3674709,8857052
595,5968227,3667057,8602954
596,5728559,3596843,8800214
597,5648462,3700672,13186070
598,5731207,3647539,8265022
599,4915203,1509299,7950573
600,5038001,1477263,9112157
601,5086393,1584393,7723839
602,4985561,2183655,8402971
603,6005248,3602704,8689593
604,5847906,3655542,8737566
605,5744723,3873074,8626316
606,5898342,3711375,8603218
607,5827996,3815775,8403324
608,5838574,3705702,8473347
609,5678535,3921540,8101474
610,5517231,3428971,8548148
611,6261732,6813195,9439678
612,5937554,3814264,9110023
613,6031996,3324164,9042693
614,5936626,3465606,9431243
615,6091354,3419911,9124128
616,6175639,3540774,9322238
617,6030928,3484521,9123550
618,5943284,3447268,9394857
619,5267950,3297102,8613857
620,6022566,3204792,8841228
621,5950477,3136756,8997779
622,5936278,3179719,8974357
623,6193092,3453329,9218677
624,5941540,3464133,9139188
625,6156651,3538940,9299848
626,6220658,3587791,9296567
627,6062563,3603484,9290917
628,6098061,3528948,8997164
629,6210163,3622870,9089555
630,5894352,3730575,9070362
631,5766061,3510281,9174141
632,6222573,3481317,9232503
633,8603275,3503390,9076728
634,5977304,3768173,8774467
635,5930911,3251888,8582906
636,5868163,3141635,8588099
637,5392524,3004503,8246951
638,4843388,1474906,7854988
639,5102111,1501034,8975714
640,4871873,1515718,7671463
641,5238520,2739202,8416441
642,5602455,3568915,8459817
643,5243609,3634322,7999059
644,4611278,1630944,6785348
645,3875489,1050908,6289880
646,3575996,1042013,6389252
647,4365465,1063039,7055452
648,5405879,3655820,8073615
649,5605199,3736132,7740477
650,5048531,8260312,9471795
651,5898958,2458866,8430777
652,5570941,2655180,8652000
653,5858357,3514319,8914106
654,6119903,3703184,9071318
655,6074309,3847557,8938744
656,5802135,3636148,8759120
657,5735434,3824134,8597809
658,5908733,3616521,8687911
659,5903764,3827341,8617775
660,5872521,3637106,8675940
661,5880534,3751986,8604520
662,5805830,3630663,8687751
663,5787748,3777894,8734735
664,5813485,3699181,8447980
665,5746536,3683724,8556061
666,5827736,3689739,8407416
667,6074581,3759149,8717509
668,5782990,3596663,8520083
669,5815710,3835872,8363441
670,5425403,3561792,8451513
671,5865252,4039953,8685575
672,5757168,3593722,8528497
673,5439181,3566449,8496721
674,5727930,3704993,8580230
675,5846893,3761889,8570391
676,5357183,3747899,8641807
677,5788374,3714743,8576671
678,5933236,3552050,8197131
679,5554978,3788171,8814546
680,5493792,3161125,8333142
681,5597959,3548267,8472079
682,5668037,3619279,8729056
683,5563713,3400248,11078222
684,5394745,3435262,8247961
685,5591602,3325519,8325535
686,5795291,3344028,8541322
687,5566543,3319251,8306285
688,5698527,3592046,8624654
689,5864557,3643724,8209551
690,5404181,3582301,8147540
691,5380508,3742544,8674514
692,5437208,3692028,8490843
693,5583145,3743619,8469465
694,5751349,3799114,8587629
695,5699828,3741463,8578947
696,5004239,3872092,9571385
697,5516253,3753701,11990120
698,5020842,3634382,8683109
699,5739163,3430439,8505841
700,5650414,3285268,8439300
701,5774091,3661952,8452344
702,5845065,3693606,8556403
703,5599137,3650339,8689119
704,5902370,3700799,8570743
705,5911141,3686713,8451058
706,5693609,3725565,8612529
707,5566066,3636803,8585304
708,5752198,3743703,8568528
709,5660873,3657201,8659899
710,5741644,3756772,8502005
711,5463780,3820169,8421324
712,5882750,3749908,8571060
713,5702732,3677159,8240629
714,5654148,3965152,8640466
715,5704929,3703812,8329761
716,5636275,3852966,8356311
717,5721599,3752282,8558815
718,5641688,3857501,8575029
719,5198353,3715994,8143102
720,4101678,1784548,7488221
721,4713447,1804667,7556141
722,5053316,2950532,8432370
723,5651417,3795574,8636978
724,5430956,3810003,8618201
725,5498612,3629649,8670052
726,5836524,3669044,10122811
727,5647969,6466861,8343726
728,5815179,6983172,8991810
729,4702799,1216735,7166586
730,4861143,2372692,7967993
731,4975804,1989725,8063294
732,5544355,3550735,8518744
733,5513656,3535037,8438845
734,5768454,3569659,8591871
735,5674730,3592875,8622284
736,5610171,3305313,8495105
737,5599925,3593837,8644958
738,5827776,3603275,8751183
739,5351225,3426057,8050972
740,4877484,2412367,7800289
741,5000944,2416315,8046708
742,5672772,3615714,8666335
743,5817971,3754907,8276540
744,5854264,3548882,8092485
745,5788345,3702977,8298944
746,5753465,3582229,8496290
747,5872382,3767286,8600515
748,5423191,3770293,8629630
749,5798253,3804049,8588940
750,5694124,3734881,8398662
751,5894706,3597383,8441550
752,5090954,3601126,8433629
753,5831186,3724007,8384752
754,5660980,3661368,8715001
755,5842673,3732370,8650984
756,5802899,3745962,8706026
757,5785516,3714604,8735454
758,5820111,3562486,8604130
759,5873973,3533388,8394862
760,5831341,3624435,8505180
761,5693369,3521033,8140032
762,5868985,3553787,8763743
763,5819071,3557711,8317168
764,5810195,3612091,8404476
765,5917506,5213642,8643282
766,5760690,3732448,8808442
767,5698476,3589646,8505772
768,5778469,3702286,8419587
769,5653176,3565348,8467605
770,5809832,3655099,8625997
771,5711152,3558694,8253297
772,5729631,3672670,8490821
773,5306219,3666985,8264271
774,5551448,3613112,7852077
775,5581169,3674005,7827670
776,5118823,3578428,7996000
777,5130602,3628281,8025637
778,5092594,3579911,7973590
779,5315500,3322640,7894615
780,4733572,3302887,7412798
781,5105985,3716224,7950851
782,5190107,4044209,8287928
783,5003507,3748474,7612932
784,5652328,3718838,7987027
785,5738200,3675441,8056200
786,5400554,3675007,8168676
787,5578030,3702845,7950364
788,5539134,3613666,8128293
789,5580199,3649297,8210481
790,5541056,3647711,8168488
791,5205206,3642953,7582395
792,5336454,3574961,8145230
793,5258561,3313710,7647754
794,5567805,3770368,8282358
795,5418358,3492122,8378130
796,5754281,3580947,8181536
797,5307401,3526855,8211479
798,5548370,3624232,8172931
799,5610438,3564881,7986405
800,5463631,3605509,8194950
801,5565397,3714213,7958734
802,5150557,3617130,8027487
803,5663477,3559017,8129232
804,5545215,3288828,7954610
805,5219332,3308959,7825643
806,5677566,3636133,8170803
807,5736637,3577570,7944749
808,5525724,3689755,8247024
809,5520491,3640144,8193867
810,5547532,3936095,12881631
811,5092975,3897902,8154111
812,5797409,3868506,8375393
813,5716965,3568807,8129902
814,5081687,3679361,8218275
815,5781764,3591008,8600730
816,5722682,3791148,8344603
817,5453089,3627533,8141916
818,5373753,3650454,8515742
819,5130375,3678421,8337729
820,5342431,3623879,8341726
821,5072519,3642595,8168141
822,5442703,3694925,8138707
823,5361290,3776840,8339535
824,5745993,3717827,11216653
825,5184635,3788831,8128135
826,5447647,8198023,9087440
827,5339490,2953315,8029613
828,4917045,1973667,9167123
829,5459429,3283476,8718203
830,5687868,3964644,8709281
831,5912498,3950518,8611730
832,5680819,3495860,8488621
833,5428489,3817456,8516135
834,5442010,3664071,8137120
835,5240339,3364180,7953746
836,5457806,3278343,8213511
837,5068057,3329688,7494952
838,7088423,3455794,8121357
839,5365321,3344574,7795888
840,5486338,3657145,8029409
841,4864616,3703448,7907171
842,5106902,3821694,7769801
843,5151597,2672884,7861321
844,5229147,2884687,7759667
845,5214704,2857133,7753798
846,5294630,3364029,8114519
847,4079158,3394539,4827467
848,4146216,3343980,5730578
849,4656436,3360335,7876930
850,5526568,3435389,8049332
851,5347263,3484340,8300422
852,5315729,3384994,8045180
853,5429266,3128616,8212882
854,4980241,3495568,8449043
855,4934359,3435942,8150674
856,5629850,3387040,7985089
857,5552310,3514031,7947429
858,5050464,3473220,7506617
859,4181824,1368141,6734605
860,4321749,1366323,6531838
861,4073147,1423039,6658225
862,4683658,2434183,7464616
863,5717846,3470340,8148514
864,5505725,3486570,8337342
865,5708508,3370161,8182640
866,5760622,3620688,8470771
867,5792814,3444878,8436390
868,5502795,3527167,7794340
869,5564147,3430588,8364114
870,5588253,3467993,8319316
871,5650517,3346539,8226787
872,5633450,3497039,8076694
873,5368116,3495770,7800078
874,5422879,3471354,8312627
875,5603255,3389487,8341828
876,5356585,3428925,8295321
877,5292967,3505443,7518197
878,5531723,3471001,8842613
879,5162846,3558353,8559916
880,5828048,3896623,8597119
881,5984607,3409917,8446182
882,5816887,3428116,8667273
883,5670635,3367428,8312151
884,5499935,3420987,8160748
885,5732205,3314885,8259949
886,5673240,3307735,8346886
887,5482733,4189808,8109111
888,5012131,2168845,7570108
889,4859272,2152874,7432439
890,4819970,2041672,7406268
891,4714934,2973086,8078250
892,5515430,4718155,8042594
893,5541062,3625236,8260437
894,5647272,3700488,8253238
895,5492116,3763268,8187326
896,4191779,3683572,5261442
897,3656950,3606226,5699600
898,4696634,3716524,7955610
899,5752321,3869342,8974518
900,5571193,3580985,8332513
901,5061063,3393115,7501493
902,5004014,4246998,8490800
903,5697980,3612035,8198695
904,5268456,3648683,7656456
905,5702118,3596614,8324418
906,5640432,3443332,8291787
907,5563818,3619630,8319572
908,5737759,3825205,8134265
909,5642687,3673795,8079038
910,5647401,3707290,8135116
911,5583900,3763845,8115176
912,5638612,3663265,8249762
913,5674943,3698521,8068881
914,5561455,3695621,8361767
915,5307965,3785844,8076582
916,5784326,3649709,8309576
917,5526291,3841737,8262706
918,5647277,3684909,8709590
919,5825863,3904893,8535694
920,5505170,3627260,8583453
921,5874255,3525229,8392527
922,5629447,3630666,8568475
923,8348915,4100005,8544754
924,5404225,2574897,7734057
925,5463973,2626559,7974755
926,5375942,2637232,8261299
927,5339428,2790788,8078656
928,5573657,3094651,8253097
929,5563818,3172276,8398712
930,5715945,3660556,8850940
931,5876037,3676445,8486389
932,5528608,3746721,8725901
933,5672106,3688196,8650442
934,5933919,3789124,8229804
935,5679614,3703313,10117962
936,5830107,3814783,8649363
937,5690543,3615667,8473745
938,5661664,3667433,8445337
939,5541085,3578848,8479738
940,5467709,3823170,8708941
941,5591166,3651263,8382778
942,5199919,3495161,8216076
943,5389079,3372930,7882888
944,4463135,1228285,7178276
945,3818810,1234558,6965818
946,4587911,1363752,7544138
947,5286644,3520402,7817784
948,5160699,2738237,8168795
949,5444526,3531476,8366254
950,5521623,3558747,8150108
951,5629090,4581824,7797294
952,4823804,2540710,7778584
953,5145192,2607921,7941590
954,5137077,3060826,8241900
955,5620460,3535066,8412716
956,5682022,3559552,8504677
957,5680007,3528319,8430016
958,5701998,3536490,8484909
959,5647736,3515834,8607501
960,5623986,3532627,8594631
961,7313492,4118174,8763287
962,5602258,3616184,8741867
963,5095746,3231425,8000455
964,5629135,3316450,8573625
965,5726307,4348097,8582219
966,5696333,3639256,8615885
967,5651407,3801727,8491875
968,5476511,3639642,8414388
969,5850157,3790305,8598185
970,5592895,3413171,8541026
971,5180719,3225827,8147071
972,5344498,3224293,8391690
973,5718213,3053194,8154273
974,5367529,3075700,8488378
975,5598310,3051005,8232975
976,5704200,3315531,8502813
977,5952386,3380029,8283892
978,8232668,3722267,8687459
979,5747039,3359657,8450556
980,5689103,3603269,8454812
981,5355052,3384194,8204618
982,5685450,3729984,8737894
983,5302164,3648845,8472571
984,5171125,3462466,8481253
985,5244140,3536459,8671334
986,9577856,4103208,8739677
987,5630842,3515865,8468203
988,5619779,3632239,8397938
989,5350013,3488232,8247381
990,5656421,3739268,8425365
991,5524164,3507543,8419440
992,5732617,3659433,8523977
993,5315151,3493497,8541028
994,5863199,3611267,8545534
995,5675711,3637859,8505046
996,5686786,3550258,8463641
997,5229418,3535531,8611634
998,5490283,3653636,8512421
999,5640747,3603784,8569930
