521,6052709,3745066,19123742
522,5450570,1512269,19556281
523,5174182,1671742,20008600
524,6296650,3904953,21115638
525,6659840,3674469,20881843
526,6203538,3551827,21165731
527,6404302,4148670,19910619
528,6301470,4033716,20379099
529,6585513,3929671,21475872
530,6642719,3746544,19513262
531,6767398,3607021,20741311
532,6777033,4094501,20694468
533,6501092,3630562,20380904
534,6886712,3788498,20223071
535,7052327,3879682,21116374
536,5968826,3670410,21162399
537,6299595,3697379,21166452
538,6103356,3745159,21113365
539,6317675,3615811,19728300
540,6778536,3703046,20553736
541,6927617,3757983,20357936
542,6519546,3731549,20891467
543,6736949,3747374,19639658
544,8060421,4303089,21069479
545,6571412,3617901,21015286
546,6656775,3845928,19722620
547,6338983,3540419,20262726
548,6872480,4034597,20568205
549,6764894,3367712,20536732
550,6965289,3632355,20358346
551,7135076,3565402,20387948
552,6896914,3519468,20941920
553,6425092,4291567,21106422
554,6753452,3785541,22762454
555,6525298,3966727,20784468
556,6619825,3862602,20824405
557,6778461,3623861,20881048
558,6727003,3820797,20582608
559,6562255,3962992,21491200
560,6548832,3720471,19977439
561,6823943,3746077,21317343
562,6876721,3691470,20879079
563,9094214,4084301,20678633
564,6369804,3695253,20380789
565,6150398,3343556,20573712
566,6580045,4130793,21033137
567,6615164,3742876,21051414
568,6965665,3876998,20940940
569,6721610,3677863,19536965
570,7004959,3761085,22689382
571,5730088,1327900,18811537
572,6394757,2366120,19198771
573,6394461,3379374,21181372
574,6672097,3317568,20523594
575,6849237,3338562,20622865
576,6459945,3301704,20501759
577,6565673,3341587,20278617
578,6272118,3237430,21459053
579,6209022,3391825,19760450
580,6107524,3432258,19658591
581,6240997,3435829,20679642
582,6694705,3436979,21295363
583,6806704,3689324,19656761
584,6527006,3699606,20762800
585,6720954,4147726,22536602
586,6694618,1912750,19328085
587,5533601,1382261,19495338
588,6358943,3665229,21486981
589,6862255,4331590,20632984
590,6754266,3711660,21160947
591,6637654,3722582,21041362
592,6728333,3702808,20108765
593,7007356,3620515,20066625
594,6716387,3654846,19900400
595,6330051,3988021,19242024
596,4902515,1093641,19116643
597,5052556,987890,20044540
598,6020813,3603263,21069444
599,6476874,3676178,20610909
600,6535791,3478097,25571572
601,5716115,2012648,20494387
602,6048710,2160579,20182886
603,6537214,3510710,20885052
604,6365876,3651831,20219282
605,6002567,3558694,19232242
606,6569571,3344629,20764238
607,6438253,3397813,20478850
608,6523405,3348824,19485447
609,7287557,3344007,20376687
610,6632385,3288519,20501931
611,6412032,6279091,20400637
612,6650965,3708913,20466269
613,6797369,3554290,20844227
614,6547865,3610371,19568547
615,6665967,3648991,20458265
616,6377413,3484851,21052962
617,6003272,3489698,21184893
618,6302921,3625199,20352968
619,10401393,3848042,20892251
620,6389327,3603966,19584306
621,6553577,3530341,20562470
622,6415406,3722655,21277990
623,6728752,3451332,20715955
624,6827630,3629261,20747466
625,6324393,3787658,19829882
626,6255105,3690912,20931362
627,6717109,3548766,20502184
628,6677629,3629028,19836615
629,6625065,3440475,21041690
630,5891148,3534038,19445501
631,6516066,3668488,20348160
632,7283026,3824900,20633637
633,6592974,4117396,20976122
634,6457303,3564064,21137914
635,6703541,3679918,21257174
636,6593713,3554995,20861233
637,7093648,3627635,19467672
638,6828172,3495847,20283874
639,6132557,3624001,29511149
640,6302492,3457280,21213491
641,6830453,3645146,19766387
642,6677322,3671898,20480736
643,6708702,3726874,20458266
644,6437368,3693245,20426500
645,6831312,3668581,19964325
646,6557202,3692113,20740633
647,6454229,3756888,19929288
648,6540218,3657928,20709960
649,6455134,3691452,19399229
650,6270354,8119105,20316562
651,6655769,3800469,21518447
652,6555177,3629248,19434703
653,6694208,3526269,20378415
654,5983671,3411490,19514728
655,6464356,3649127,19846012
656,6246541,3612310,20163376
657,6490790,3591749,20385798
658,6627887,3990136,20493569
659,6396704,3729512,20374806
660,6911252,4594077,20152181
661,6856647,3538006,20345328
662,6523914,3651733,19248174
663,6659147,3657220,21129119
664,6517602,3539136,19403506
665,6456111,3588766,20569189
666,6643326,3711058,20613914
667,6671123,3562193,19881292
668,6510817,3609266,20925160
669,6425254,3544781,20808642
670,6411434,3658652,19982891
671,6826287,3709623,20599489
672,6641183,3720071,20505484
673,7092169,3642304,21471691
674,6576543,3662541,19731827
675,6814093,4328691,20226920
676,6712705,3657983,19696458
677,6206138,3587816,20679626
678,6953167,4136334,20535545
679,7274531,3388955,19629329
680,6334723,3340284,20187021
681,6355806,4301960,21315548
682,6604079,3613813,19437995
683,5909303,3677099,23370341
684,6798759,3639009,20755422
685,6696219,3685508,21174208
686,6429704,3768997,19893024
687,6665709,3675964,20525926
688,6777635,3699712,20827903
689,6680691,3539082,20111888
690,6615783,3568370,19933800
691,6962032,3453779,20507331
692,6159625,3503833,19770542
693,6147099,3354343,19868848
694,6686788,3574059,19751066
695,6808923,3556070,20322753
696,6732044,3760728,21553703
697,6417727,3773484,25061158
698,6932066,3469459,19984269
699,6568608,3723367,20794244
700,6481223,3777023,20920702
701,6319538,3692353,20459915
702,6636150,3689577,21234244
703,6643416,3744603,19328750
704,6882018,3688140,20711581
705,6159930,3266796,20393780
706,6291528,3568866,20768729
707,6134659,3506664,20066434
708,6520461,3784260,20892938
709,6889173,3907185,20828152
710,6416160,3756334,20533457
711,6670366,3695021,20660913
712,6469678,3523115,20155234
713,6307727,3398453,20504659
714,6845734,3839175,20352560
715,6482992,3746629,20328550
716,6778094,3540914,19619905
717,6419495,3410889,20760854
718,6470407,3537741,19854302
719,6270633,3482303,20525546
720,6891008,3779430,20357812
721,6357114,3600291,21102248
722,6314210,3661914,20220745
723,6733495,3748760,20124147
724,6431376,3994036,20696298
725,6343763,3613279,20573599
726,6612238,3829800,21233429
727,6230987,6392073,20718876
728,6437945,6861549,20966992
729,6209314,3356522,20101244
730,6358670,3467447,19485130
731,6139181,3564233,20589607
732,6631417,3589770,20891996
733,7037854,3861518,19052448
734,6027209,2745640,20763325
735,6368956,4039170,20185069
736,6258315,2579255,19098351
737,6540549,3762570,20582082
738,6284388,3570258,20760940
739,6287232,3836008,19531138
740,6066270,2611279,19381882
741,6303334,3623347,20807416
742,6543991,3680243,20016715
743,6552581,3705028,20060065
744,6797350,3599105,21058500
745,6157712,3653117,21423215
746,6350872,3723521,19356045
747,6539083,3479355,20519303
748,6578186,3596746,20338095
749,6363674,3627724,20483141
750,6605125,3726072,20682251
751,6515722,3644229,20333774
752,7075438,3490031,20416599
753,5903894,3671012,20438277
754,5633162,2060335,19479869
755,5580337,1966754,18971047
756,5787311,2142583,20066442
757,6316760,3632344,20675718
758,6234365,3749570,21688643
759,6740867,3736007,20248408
760,6390578,3700732,20984056
761,6787962,3865290,20910106
762,6630093,3615692,20419595
763,6552774,3652022,20067507
764,6682876,3429834,20364642
765,6742671,5200965,20516278
766,6410991,3593359,20510658
767,6429703,3661737,19262887
768,6509382,3591588,20659561
769,6661778,3622328,20561672
770,6567196,3716239,19960325
771,6416798,3565492,20391164
772,6431425,3681238,19619777
773,6585411,3658497,19953016
774,6358737,3582908,20683625
775,6397637,3906518,19682191
776,5520158,1747029,19204783
777,6606955,3638905,20674242
778,6276697,3558704,20570705
779,6480200,3368434,19175341
780,6184861,3759554,20885263
781,6572916,3741069,20161504
782,6235409,3663191,20778488
783,6433062,3712378,19418852
784,6012917,4282152,21443368
785,6069918,3669002,20146186
786,6458821,3685897,20558512
787,6247904,3746681,20543865
788,6468807,3625870,20758041
789,6091006,3492068,20360333
790,6548442,3653878,20407519
791,6290326,3625620,19841693
792,6452112,3655436,20597947
793,6353199,3561319,19696576
794,6097153,3801452,20546187
795,6513650,12864950,21036964
796,6201781,3720366,20284565
797,6267163,3898514,20086090
798,6190606,3663670,20743671
799,6336715,3560979,20262504
800,7350241,3951962,21749276
801,6728765,3661093,21597622
802,6085982,4146167,21222412
803,6154954,3672500,19335371
804,6385620,3480142,20954186
805,6533756,3818899,20251182
806,6157420,3715822,20677607
807,5856481,3842374,20591253
808,6074210,3664952,20888332
809,6154428,3825791,20409765
810,6793221,3587535,24444198
811,5977627,3794704,20741766
812,6412932,3636788,20529270
813,6653851,3627105,20259860
814,6616591,3717683,20343031
815,6463785,3653012,20645095
816,6694829,3786222,20233029
817,6360895,3837525,20652664
818,6439716,3753781,20440438
819,6544997,3737227,20267274
820,6140376,3725044,20928688
821,6162860,3596899,20405130
822,6251733,3680270,20517566
823,6558458,3816424,20590958
824,6209382,3577196,20181218
825,6316472,3567615,20672347
826,6625034,8065085,20405230
827,5842816,3276731,20284907
828,6484637,3580867,20015941
829,6438031,3620640,19446554
830,6296994,3801893,20024077
831,6194237,3493206,19904732
832,6613681,3690896,21129641
833,5542773,3724928,20405888
834,6292750,3632315,19410360
835,6687098,3459066,20435184
836,6113789,4462923,20590503
837,5545673,2820154,19178271
838,7832615,4169842,20073981
839,6686848,3676267,21176303
840,6002214,3697286,19418946
841,6378578,3706776,20896161
842,5819900,3252511,19262927
843,6246551,3568709,20481783
844,5913169,3591363,20957397
845,6259527,3662375,20823079
846,6394691,3591691,20453849
847,6196261,3574454,21705093
848,6542497,3672859,21102621
849,5872501,3392172,20657734
850,6972009,3593611,20345624
851,6658876,3410495,20161924
852,6170183,3561762,19322601
853,6578026,3561882,20724324
854,6887332,3511401,19252251
855,6354894,3980833,20706936
856,6330754,3596884,20766902
857,6693212,3501692,21271757
858,6100218,3942746,20176551
859,6522203,3479941,20950504
860,6168249,3413539,20405342
861,5277902,1998295,18634463
862,4887262,976134,18772608
863,5190064,1211347,18574028
864,5515010,2106357,19076767
865,6526355,3751540,20574684
866,6429401,3545039,20503711
867,6432046,3692474,20916603
868,6507636,3774931,19600549
869,6191622,3474997,20258860
870,6398614,3640558,20451544
871,6946572,3454136,19816931
872,6835716,3636633,20075433
873,6302770,3725042,21299950
874,6535932,3564761,21026140
875,6963800,3688096,20546743
876,6517141,3689338,19872056
877,6418390,3630633,20669186
878,6644379,3724264,20399286
879,6414596,3664867,19788394
880,6830731,3589583,20693393
881,6567539,3624001,20685460
882,6493580,3645286,19733905
883,6523983,3674440,20976026
884,6359864,3761013,20690836
885,6543378,3690792,19701562
886,6548239,3672116,20523080
887,6658735,3654057,20512576
888,6354051,3850013,20875269
889,6231313,4301905,19397530
890,6028873,2695496,19993475
891,6300380,3687332,20905821
892,6493909,4733142,20512034
893,6519012,3908358,20364031
894,6771285,3968255,20299983
895,6419912,4579941,20689162
896,6645653,3697645,20498755
897,6445752,3691005,19374349
898,6541246,3806967,20818741
899,6258232,3569799,20581225
900,6803799,3663993,20423495
901,6568818,3677319,20109025
902,6502341,3678422,19261936
903,6840586,4643870,20433440
904,6297785,4354056,20684247
905,6542556,3669447,19703326
906,6830267,3653315,21133582
907,6611072,3583255,20370992
908,6143557,3882529,20832717
909,6322923,3681799,20352231
910,6492332,3862678,20070063
911,6134440,3595478,20762137
912,6061826,3198783,19723011
913,6503678,3712601,20602907
914,6157353,3729834,20691355
915,6278378,3630874,20152169
916,6731068,3618088,21012525
917,6710660,3641620,20683515
918,6694382,3646137,20655647
919,6749492,4100541,19594799
920,6743488,3947129,20120756
921,6575291,3647062,20626420
922,7012263,3845515,20279181
923,9335903,3720982,20358001
924,6639054,3692038,20066637
925,6028285,3383040,20737690
926,6715782,3427817,19888810
927,6289327,3340235,20561190
928,6588479,3530906,19537780
929,6126673,3411825,20848370
930,6471890,3458418,20391626
931,6670882,3460147,21405279
932,6561436,3509501,21361866
933,6330664,3544270,20637199
934,6447253,3461649,20467950
935,6336291,3591721,20697695
936,6388572,3466028,20113602
937,6445914,4060954,20080239
938,6414447,3461422,20935369
939,6721289,3561248,20111442
940,6515418,4283689,20330959
941,5782636,2559532,19510066
942,5802951,1653168,20113516
943,6546601,3605623,21366372
944,6610618,4240579,20069118
945,6450217,3641355,20936077
946,6532165,3653998,20498432
947,6277372,3609388,20112712
948,6514273,3630413,20736772
949,6556589,3712533,20358859
950,6325330,3484402,20469279
951,6223742,3892078,19192502
952,6637898,3632271,20507217
953,6317965,3388870,20401312
954,6653430,3717011,20781687
955,6318761,3626941,20264586
956,6598582,3801585,21084532
957,6470289,3610810,19470783
958,6683275,3616134,20970073
959,6570316,3664326,20437160
960,6503574,3580939,21119249
961,6387496,3656021,20565368
962,6102555,3724381,20579166
963,6474843,3619159,19590896
964,6843337,3665256,20445969
965,6287209,3680639,19793462
966,6505172,3593439,19980903
967,6572217,3781964,20734016
968,6505249,3648017,20602598
969,6581085,3772411,20368326
970,6347298,3522397,20110581
971,6308803,12788217,21270532
972,6519307,4149045,20233499
973,6068645,4504904,19551708
974,6785469,3639773,20731627
975,6571196,3638595,20700893
976,6158143,3906686,20803329
977,6542534,3689322,20960446
978,8716995,3926390,21370951
979,6581433,3633622,19550056
980,6276739,3662039,20734681
981,6704936,3618060,21423541
982,6298050,3637524,19729013
983,7005513,3648764,21119966
984,6598953,3762828,19388595
985,6052709,3149131,20873910
986,6581877,3209021,20142620
987,6404091,3812142,20469300
988,6058599,3436491,20742939
989,6478864,3208524,19515013
990,6568708,3348439,19189892
991,6601089,3734910,20751014
992,5967702,3619129,20638042
993,6738362,3614343,19742940
994,6249839,4095826,20569672
995,6456681,3621729,20016441
996,6603333,3535560,19738600
997,6652678,3981674,20180861
998,6382048,3632285,20436013
999,6991632,3608974,20841808
